7493,2453;0,01621;0,01597;0,01612
7493,1247;0,01581;0,01556;0,01552
7493,0042;0,01523;0,01503;0,01485
7492,8836;0,01487;0,01469;0,01458
7492,7631;0,01491;0,01479;0,01494
7492,6425;0,01523;0,01532;0,01569
7492,522;0,01548;0,01598;0,01627
7492,4014;0,01534;0,01641;0,01623
7492,2809;0,0147;0,01644;0,01548
7492,1603;0,01371;0,01614;0,01436
7492,0397;0,01265;0,01574;0,01327
7491,9192;0,0118;0,01547;0,01251
7491,7986;0,01138;0,01546;0,01213
7491,6781;0,01148;0,01577;0,01213
7491,5575;0,01207;0,01633;0,01248
7491,437;0,01294;0,01689;0,01313
7491,3164;0,01371;0,01712;0,01397
7491,1959;0,01402;0,0168;0,01479
7491,0753;0,01371;0,01596;0,01536
7490,9548;0,01298;0,01489;0,0156
7490,8342;0,01231;0,01401;0,01563
7490,7136;0,01219;0,01364;0,01571
7490,5931;0,0128;0,01384;0,01602
7490,4725;0,01385;0,01437;0,01651
7490,352;0,01478;0,01489;0,01693
7490,2314;0,01509;0,01508;0,01698
7490,1109;0,01463;0,01488;0,01652
7489,9903;0,01371;0,01448;0,01567
7489,8698;0,01287;0,01424;0,01471
7489,7492;0,01254;0,01438;0,01395
7489,6286;0,01281;0,01487;0,01356
7489,5081;0,01349;0,01548;0,01354
7489,3875;0,01426;0,01598;0,01377
7489,267;0,0149;0,01629;0,01407
7489,1464;0,0153;0,01645;0,01422
7489,0259;0,01549;0,01657;0,01412
7488,9053;0,01559;0,01672;0,01381
7488,7848;0,01569;0,01695;0,01354
7488,6642;0,01588;0,01738;0,0137
7488,5436;0,01615;0,01799;0,01451
7488,4231;0,0164;0,0186;0,01589
7488,3025;0,01651;0,01884;0,01737
7488,182;0,01642;0,01838;0,01833
7488,0614;0,01622;0,01722;0,01837
7487,9409;0,01603;0,01575;0,01756
7487,8203;0,01601;0,01455;0,01636
7487,6998;0,01617;0,014;0,01535
7487,5792;0,01637;0,01406;0,01481
7487,4586;0,01639;0,01435;0,01463
7487,3381;0,01606;0,01448;0,0145
7487,2175;0,01543;0,01435;0,01422
7487,097;0,01476;0,01421;0,01391
7486,9764;0,01438;0,01443;0,01395
7486,8559;0,01446;0,01517;0,01463
7486,7353;0,01489;0,01628;0,01595
7486,6148;0,01533;0,01735;0,01751
7486,4942;0,01552;0,01801;0,01879
7486,3736;0,01534;0,01813;0,01928
7486,2531;0,01492;0,01778;0,01877
7486,1325;0,01445;0,01718;0,0174
7486,012;0,01409;0,01651;0,01558
7485,8914;0,01391;0,01594;0,0139
7485,7709;0,0139;0,01553;0,01278
7485,6503;0,01398;0,01524;0,01235
7485,5298;0,01407;0,01494;0,01244
7485,4092;0,01406;0,01451;0,01271
7485,2886;0,0139;0,01395;0,01296
7485,1681;0,01366;0,01339;0,01314
7485,0475;0,01349;0,01297;0,01337
7484,927;0,01356;0,01279;0,01375
7484,8064;0,01396;0,0129;0,01435
7484,6859;0,0146;0,01333;0,01521
7484,5653;0,01523;0,01409;0,01624
7484,4448;0,01555;0,01509;0,01723
7484,3242;0,01538;0,01612;0,01783
7484,2036;0,01482;0,0169;0,01776
7484,0831;0,01415;0,01718;0,017
7483,9625;0,01366;0,01689;0,01586
7483,842;0,01345;0,01617;0,01483
7483,7214;0,01341;0,01525;0,01425
7483,6009;0,01335;0,01442;0,01413
7483,4803;0,01319;0,01389;0,01422
7483,3598;0,01299;0,01383;0,01422
7483,2392;0,01288;0,01427;0,01407
7483,1186;0,01292;0,01509;0,01394
7482,9981;0,01314;0,0161;0,01409
7482,8775;0,01344;0,0171;0,01467
7482,757;0,01374;0,01787;0,01554
7482,6364;0,01394;0,01829;0,01637
7482,5159;0,01398;0,01831;0,01686
7482,3953;0,01387;0,01795;0,01692
7482,2748;0,01375;0,01739;0,0167
7482,1542;0,01379;0,01689;0,01641
7482,0336;0,01408;0,01666;0,01613
7481,9131;0,01454;0,01672;0,01577
7481,7925;0,0149;0,01687;0,01522
7481,672;0,01492;0,0168;0,01449
7481,5514;0,01455;0,01633;0,01376
7481,4309;0,01398;0,01551;0,01327
7481,3103;0,01357;0,01461;0,01317
7481,1898;0,01361;0,01397;0,01344
7481,0692;0,01419;0,01381;0,01401
7480,9486;0,01515;0,01412;0,01472
7480,8281;0,01619;0,01478;0,0154
7480,7075;0,01699;0,01554;0,0159
7480,587;0,0173;0,01614;0,01609
7480,4664;0,01704;0,01634;0,01593
7480,3459;0,01631;0,01604;0,0155
7480,2253;0,01537;0,01534;0,01493
7480,1048;0,01458;0,01459;0,01439
7479,9842;0,01429;0,01414;0,01405
7479,8636;0,01463;0,01425;0,01403
7479,7431;0,01547;0,01485;0,01439
7479,6225;0,01643;0,0156;0,01504
7479,502;0,01705;0,01607;0,01568
7479,3814;0,01706;0,01602;0,01601
7479,2609;0,01647;0,01545;0,01584
7479,1403;0,01555;0,01466;0,01528
7479,0198;0,01459;0,01393;0,01459
7478,8992;0,01373;0,0135;0,01411
7478,7786;0,01296;0,0134;0,01401
7478,6581;0,01225;0,01359;0,01429
7478,5375;0,0117;0,01396;0,01487
7478,417;0,01146;0,01447;0,01562
7478,2964;0,01161;0,01507;0,01636
7478,1759;0,0121;0,0157;0,01692
7478,0553;0,01282;0,01633;0,01718
7477,9348;0,01368;0,01694;0,01715
7477,8142;0,01461;0,01744;0,01693
7477,6936;0,01549;0,01771;0,01663
7477,5731;0,01611;0,01761;0,01625
7477,4525;0,01634;0,01713;0,01581
7477,332;0,01621;0,01642;0,01532
7477,2114;0,01593;0,01572;0,01492
7477,0909;0,01571;0,01526;0,01472
7476,9703;0,01558;0,01507;0,01479
7476,8498;0,01538;0,01506;0,01506
7476,7292;0,01495;0,01507;0,01541
7476,6087;0,01427;0,01496;0,01573
7476,4881;0,01341;0,01466;0,01585
7476,3675;0,01249;0,01418;0,01559
7476,247;0,01165;0,01366;0,01484
7476,1264;0,011;0,01329;0,01371
7476,0059;0,0107;0,01327;0,01258
7475,8853;0,01084;0,01367;0,01191
7475,7648;0,01136;0,01432;0,01202
7475,6442;0,01206;0,01493;0,01291
7475,5237;0,0127;0,01521;0,01421
7475,4031;0,01317;0,01511;0,01539
7475,2825;0,01352;0,01476;0,01597
7475,162;0,01388;0,01441;0,01576
7475,0414;0,01434;0,01423;0,01499
7474,9209;0,01487;0,01434;0,01418
7474,8003;0,0154;0,01475;0,0138
7474,6798;0,0158;0,01541;0,01403
7474,5592;0,01595;0,01615;0,01465
7474,4387;0,01578;0,01669;0,01523
7474,3181;0,01529;0,01673;0,01549
7474,1975;0,01462;0,01614;0,01538
7474,077;0,014;0,01509;0,01508
7473,9564;0,01367;0,01399;0,0148
7473,8359;0,01377;0,01328;0,01466
7473,7153;0,0142;0,01319;0,01463
7473,5948;0,01475;0,01369;0,01467
7473,4742;0,0152;0,01454;0,01475
7473,3537;0,01539;0,01539;0,01489
7473,2331;0,01532;0,01597;0,01509
7473,1125;0,01502;0,01611;0,01522
7472,992;0,01459;0,01579;0,0151
7472,8714;0,01409;0,01519;0,01464
7472,7509;0,01364;0,01452;0,01389
7472,6303;0,01338;0,01403;0,01311
7472,5098;0,01344;0,01388;0,0126
7472,3892;0,01384;0,01418;0,01249
7472,2687;0,01449;0,01495;0,01272
7472,1481;0,01521;0,01609;0,01319
7472,0275;0,01589;0,01742;0,01382
7471,907;0,01651;0,01868;0,01466
7471,7864;0,01707;0,01962;0,01567
7471,6659;0,01758;0,02006;0,01664
7471,5453;0,01793;0,01997;0,0173
7471,4248;0,01799;0,01939;0,01742
7471,3042;0,01762;0,01844;0,01698
7471,1837;0,01672;0,01723;0,01615
7471,0631;0,01532;0,0159;0,01519
7470,9425;0,01363;0,01461;0,01433
7470,822;0,0121;0,01358;0,01375
7470,7014;0,01123;0,01302;0,01352
7470,5809;0,01127;0,01297;0,01356
7470,4603;0,01203;0,01332;0,01364
7470,3398;0,01293;0,01379;0,01346
7470,2192;0,01336;0,01416;0,01284
7470,0987;0,01312;0,01438;0,0119
7469,9781;0,01249;0,01451;0,01102
7469,8575;0,01196;0,01469;0,01065
7469,737;0,01191;0,01494;0,01104
7469,6164;0,0124;0,0152;0,01206
7469,4959;0,01326;0,01541;0,01331
7469,3753;0,01425;0,01554;0,01434
7469,2548;0,01515;0,01562;0,01492
7469,1342;0,01573;0,01565;0,01506
7469,0137;0,01577;0,01557;0,01494
7468,8931;0,01525;0,01538;0,01476
7468,7725;0,01446;0,0152;0,01472
7468,652;0,01387;0,01523;0,01491
7468,5314;0,01382;0,01562;0,01526
7468,4109;0,01428;0,01629;0,01559
7468,2903;0,01481;0,01698;0,01565
7468,1698;0,01492;0,01735;0,01532
7468,0492;0,0145;0,01733;0,01483
7467,9287;0,01392;0,01716;0,01456
7467,8081;0,01374;0,01716;0,01481
7467,6875;0,01428;0,01745;0,0155
7467,567;0,01538;0,01777;0,01618
7467,4464;0,01653;0,01776;0,01635
7467,3259;0,0173;0,0173;0,01585
7467,2053;0,01754;0,0166;0,01497
7467,0848;0,01746;0,01611;0,01424
7466,9642;0,01727;0,01612;0,01408
7466,8437;0,01703;0,01653;0,01446
7466,7231;0,01664;0,01698;0,015
7466,6025;0,016;0,01713;0,01525
7466,482;0,01518;0,01692;0,01497
7466,3614;0,0144;0,01655;0,01428
7466,2409;0,01382;0,01624;0,01356
7466,1203;0,01344;0,01609;0,01319
7465,9998;0,01305;0,016;0,01329
7465,8792;0,0125;0,01579;0,01372
7465,7587;0,01179;0,01538;0,01414
7465,6381;0,01116;0,01477;0,01429
7465,5175;0,01089;0,01406;0,0141
7465,397;0,0112;0,01343;0,01376
7465,2764;0,01207;0,01306;0,01356
7465,1559;0,01326;0,01305;0,01363
7465,0353;0,01442;0,01339;0,01389
7464,9148;0,01522;0,01392;0,01406
7464,7942;0,01546;0,01445;0,01392
7464,6737;0,01514;0,01481;0,01344
7464,5531;0,01438;0,015;0,0128
7464,4325;0,0134;0,01515;0,01225
7464,312;0,01241;0,01537;0,0119
7464,1914;0,01162;0,01571;0,01171
7464,0709;0,01121;0,01612;0,01159
7463,9503;0,01124;0,0165;0,01149
7463,8298;0,01159;0,01678;0,01147
7463,7092;0,01201;0,01689;0,01164
7463,5887;0,01224;0,0168;0,01203
7463,4681;0,01224;0,01651;0,01257
7463,3475;0,01221;0,01609;0,01313
7463,227;0,01246;0,01567;0,01353
7463,1064;0,01319;0,01544;0,01367
7462,9859;0,01427;0,01554;0,01357
7462,8653;0,01534;0,01604;0,01336
7462,7448;0,01597;0,01681;0,01324
7462,6242;0,01596;0,01756;0,01334
7462,5037;0,01541;0,01796;0,01366
7462,3831;0,01469;0,01783;0,01408
7462,2626;0,01418;0,01726;0,01444
7462,142;0,01417;0,0166;0,01463
7462,0214;0,01467;0,01623;0,01458
7461,9009;0,01549;0,01631;0,01432
7461,7803;0,01621;0,01664;0,01391
7461,6598;0,01641;0,01681;0,01347
7461,5392;0,01588;0,01649;0,01313
7461,4187;0,01471;0,01572;0,01299
7461,2981;0,01334;0,01492;0,01316
7461,1776;0,01228;0,01453;0,01365
7461,057;0,0118;0,01473;0,01438
7460,9364;0,01185;0,01528;0,01515
7460,8159;0,01217;0,01575;0,01571
7460,6953;0,01254;0,01585;0,01588
7460,5748;0,01294;0,01562;0,01562
7460,4542;0,01349;0,01535;0,01513
7460,3337;0,01431;0,01528;0,01468
7460,2131;0,01529;0,01548;0,01448
7460,0926;0,01619;0,01584;0,01457
7459,972;0,0167;0,01618;0,0148
7459,8514;0,01671;0,01638;0,01494
7459,7309;0,01632;0,01642;0,01488
7459,6103;0,01578;0,0163;0,01463
7459,4898;0,01529;0,01602;0,01432
7459,3692;0,01486;0,01562;0,01409
7459,2487;0,01439;0,01512;0,01398
7459,1281;0,01378;0,01458;0,014
7459,0076;0,01305;0,01408;0,01414
7458,887;0,01235;0,01374;0,01437
7458,7664;0,0118;0,01361;0,01459
7458,6459;0,01146;0,01365;0,01463
7458,5253;0,01135;0,01372;0,01438
7458,4048;0,01154;0,01371;0,01393
7458,2842;0,01211;0,01359;0,01353
7458,1637;0,01307;0,01348;0,0135
7458,0431;0,01421;0,01356;0,01393
7457,9226;0,01526;0,01393;0,01466
7457,802;0,01604;0,01459;0,01539
7457,6814;0,01649;0,01542;0,01581
7457,5609;0,01664;0,01615;0,01579
7457,4403;0,01646;0,01648;0,01537
7457,3198;0,01589;0,01621;0,01472
7457,1992;0,01499;0,01538;0,01404
7457,0787;0,01404;0,01435;0,01355
7456,9581;0,01332;0,01359;0,01329
7456,8376;0,01298;0,01348;0,01323
7456,717;0,01294;0,01405;0,01326
7456,5964;0,01301;0,015;0,01331
7456,4759;0,01316;0,01594;0,01346
7456,3553;0,01349;0,01658;0,01387
7456,2348;0,01416;0,01686;0,01463
7456,1142;0,01509;0,01682;0,01562
7455,9937;0,01599;0,01652;0,01659
7455,8731;0,01651;0,01599;0,01724
7455,7526;0,01649;0,01533;0,01743
7455,632;0,01602;0,01478;0,01724
7455,5114;0,01545;0,01461;0,01689
7455,3909;0,01511;0,01502;0,01656
7455,2703;0,01515;0,01587;0,0163
7455,1498;0,01542;0,01678;0,01605
7455,0292;0,01561;0,01732;0,01574
7454,9087;0,01541;0,01727;0,01535
7454,7881;0,01474;0,01678;0,01487
7454,6676;0,01376;0,0162;0,01429
7454,547;0,01281;0,01579;0,01365
7454,4264;0,01215;0,01559;0,01305
7454,3059;0,01183;0,01536;0,01269
7454,1853;0,01177;0,01484;0,01269
7454,0648;0,01181;0,0139;0,01303
7453,9442;0,01189;0,01274;0,01356
7453,8237;0,01204;0,01173;0,01412
7453,7031;0,01234;0,01121;0,01463
7453,5826;0,01283;0,0114;0,01511
7453,462;0,01342;0,01218;0,01562
7453,3414;0,01389;0,01319;0,01603
7453,2209;0,01399;0,01399;0,01614
7453,1003;0,0136;0,01431;0,01574
7452,9798;0,01289;0,01427;0,01492
7452,8592;0,01225;0,0142;0,01403
7452,7387;0,01202;0,01438;0,01352
7452,6181;0,01226;0,01477;0,01359
7452,4976;0,01273;0,01507;0,01401
7452,377;0,01308;0,01498;0,01424
7452,2564;0,0131;0,01454;0,01388
7452,1359;0,01287;0,01406;0,01291
7452,0153;0,01255;0,01388;0,01175
7451,8948;0,01228;0,01404;0,01094
7451,7742;0,01213;0,01435;0,01084
7451,6537;0,01214;0,01456;0,01153
7451,5331;0,01241;0,01462;0,01285
7451,4126;0,01294;0,01464;0,0145
7451,292;0,01359;0,01476;0,01606
7451,1714;0,01406;0,01502;0,01711
7451,0509;0,01413;0,01538;0,01737
7450,9303;0,01384;0,01579;0,01684
7450,8098;0,01342;0,01622;0,01584
7450,6892;0,01308;0,01665;0,01483
7450,5687;0,01285;0,01702;0,01416
7450,4481;0,01264;0,01722;0,01396
7450,3276;0,01238;0,01715;0,0141
7450,207;0,01218;0,01677;0,01438
7450,0864;0,01217;0,01615;0,0146
7449,9659;0,01239;0,01544;0,01472
7449,8453;0,01263;0,01482;0,01476
7449,7248;0,01266;0,01442;0,0148
7449,6042;0,0124;0,01432;0,01487
7449,4837;0,01207;0,01454;0,01492
7449,3631;0,01204;0,01508;0,01488
7449,2426;0,01256;0,01587;0,01473
7449,122;0,01362;0,01676;0,01451
7449,0014;0,0149;0,01753;0,01423
7448,8809;0,01597;0,018;0,01387
7448,7603;0,01646;0,0181;0,01344
7448,6398;0,01623;0,01788;0,01298
7448,5192;0,01535;0,01744;0,01258
7448,3987;0,01411;0,01681;0,01239
7448,2781;0,01292;0,01607;0,01248
7448,1576;0,01214;0,01529;0,01283
7448,037;0,01201;0,0146;0,01336
7447,9165;0,01248;0,01415;0,01398
7447,7959;0,01331;0,01401;0,0146
7447,6753;0,01416;0,01424;0,01517
7447,5548;0,01478;0,0148;0,01562
7447,4342;0,01508;0,01557;0,01592
7447,3137;0,01509;0,01632;0,01601
7447,1931;0,01494;0,01682;0,01589
7447,0726;0,01472;0,01696;0,01558
7446,952;0,01452;0,01678;0,01514
7446,8315;0,01445;0,01646;0,01472
7446,7109;0,01466;0,01614;0,01447
7446,5903;0,0152;0,01595;0,01456
7446,4698;0,01601;0,01596;0,01505
7446,3492;0,01691;0,01623;0,01588
7446,2287;0,01765;0,0168;0,01687
7446,1081;0,01813;0,01755;0,01775
7445,9876;0,01828;0,01825;0,01827
7445,867;0,01811;0,01859;0,01831
7445,7465;0,01762;0,0184;0,01792
7445,6259;0,01685;0,01777;0,01733
7445,5053;0,01588;0,017;0,01682
7445,3848;0,01489;0,01638;0,01656
7445,2642;0,01396;0,01599;0,01655
7445,1437;0,01312;0,01563;0,01657
7445,0231;0,01227;0,01506;0,01633
7444,9026;0,01136;0,0142;0,01565
7444,782;0,01049;0,01328;0,01464
7444,6615;0,0099;0,01266;0,01358
7444,5409;0,00987;0,01251;0,01278
7444,4203;0,01054;0,0128;0,01239
7444,2998;0,01175;0,01333;0,01242
7444,1792;0,01314;0,014;0,01274
7444,0587;0,0143;0,01482;0,01326
7443,9381;0,01502;0,01574;0,01387
7443,8176;0,01536;0,01654;0,01445
7443,697;0,01552;0,01686;0,01485
7443,5765;0,01568;0,0165;0,01501
7443,4559;0,01579;0,01562;0,01496
7443,3353;0,01571;0,01475;0,01484
7443,2148;0,01533;0,01439;0,01477
7443,0942;0,01469;0,01471;0,01481
7442,9737;0,01403;0,01548;0,01492
7442,8531;0,0136;0,01626;0,01508
7442,7326;0,01362;0,01674;0,01532
7442,612;0,01414;0,01684;0,01573
7442,4915;0,01499;0,01664;0,01631
7442,3709;0,01589;0,01619;0,0169
7442,2503;0,01651;0,0155;0,01724
7442,1298;0,01665;0,0146;0,01713
7442,0092;0,01627;0,01369;0,01661
7441,8887;0,01551;0,01309;0,01592
7441,7681;0,01459;0,01307;0,01536
7441,6476;0,01376;0,01367;0,01508
7441,527;0,01322;0,01466;0,01503
7441,4065;0,01314;0,01567;0,01506
7441,2859;0,01353;0,01639;0,01508
7441,1653;0,01426;0,01666;0,01506
7441,0448;0,01505;0,01651;0,015
7440,9242;0,01568;0,01614;0,01493
7440,8037;0,01606;0,01581;0,0149
7440,6831;0,01624;0,01574;0,01501
7440,5626;0,01628;0,01601;0,01535
7440,442;0,01615;0,01652;0,01589
7440,3215;0,01577;0,017;0,01646
7440,2009;0,01513;0,01722;0,01682
7440,0803;0,01444;0,01713;0,01679
7439,9598;0,01405;0,01683;0,0164
7439,8392;0,01418;0,01654;0,01584
7439,7187;0,01474;0,01639;0,01531
7439,5981;0,01532;0,01635;0,01491
7439,4776;0,01545;0,01631;0,01459
7439,357;0,01496;0,01612;0,01425
7439,2365;0,01402;0,01572;0,0139
7439,1159;0,01309;0,01514;0,01366
7438,9953;0,01255;0,01456;0,01366
7438,8748;0,01254;0,01422;0,01395
7438,7542;0,01292;0,01429;0,0144
7438,6337;0,01345;0,01477;0,01482
7438,5131;0,01393;0,01552;0,01507
7438,3926;0,01431;0,01636;0,01517
7438,272;0,01463;0,01714;0,01524
7438,1515;0,01491;0,01782;0,01541
7438,0309;0,01517;0,01836;0,0157
7437,9103;0,01536;0,0186;0,01592
7437,7898;0,01544;0,01833;0,01581
7437,6692;0,01539;0,01746;0,01523
7437,5487;0,01515;0,01616;0,01432
7437,4281;0,01471;0,01479;0,0134
7437,3076;0,0141;0,01373;0,01285
7437,187;0,01347;0,01317;0,0128
7437,0665;0,01303;0,013;0,01309
7436,9459;0,01292;0,01296;0,01341
7436,8253;0,01315;0,01285;0,01349
7436,7048;0,01358;0,01263;0,01331
7436,5842;0,01398;0,01245;0,01304
7436,4637;0,01419;0,01253;0,01286
7436,3431;0,0142;0,01299;0,01286
7436,2226;0,01419;0,01382;0,01301
7436,102;0,01443;0,01486;0,01325
7435,9815;0,01506;0,01591;0,01362
7435,8609;0,01605;0,01679;0,0142
7435,7403;0,01708;0,01741;0,01507
7435,6198;0,01774;0,01775;0,01609
7435,4992;0,01771;0,01778;0,01697
7435,3787;0,01693;0,01753;0,01733
7435,2581;0,01559;0,01704;0,01703
7435,1376;0,01409;0,01644;0,01625
7435,017;0,01289;0,01591;0,01546
7434,8965;0,01237;0,01565;0,0151
7434,7759;0,01267;0,01577;0,01527
7434,6553;0,01358;0,01617;0,01564
7434,5348;0,01463;0,01659;0,01564
7434,4142;0,01529;0,01674;0,01488
7434,2937;0,01529;0,01641;0,01346
7434,1731;0,0147;0,01564;0,01196
7434,0526;0,01381;0,01469;0,01105
7433,932;0,01296;0,01393;0,01113
7433,8115;0,01236;0,01363;0,01209
7433,6909;0,01209;0,01381;0,01344
7433,5704;0,01219;0,01433;0,01464
7433,4498;0,01262;0,01495;0,01535
7433,3292;0,01332;0,01554;0,01555
7433,2087;0,01416;0,01607;0,01538
7433,0881;0,01489;0,01653;0,01503
7432,9676;0,0153;0,01683;0,01459
7432,847;0,01527;0,01689;0,01408
7432,7265;0,01491;0,0167;0,01357
7432,6059;0,0146;0,01646;0,01325
7432,4854;0,01471;0,01645;0,01336
7432,3648;0,01536;0,01683;0,01401
7432,2442;0,01621;0,01745;0,015
7432,1237;0,01668;0,01797;0,01588
7432,0031;0,01636;0,01809;0,01619
7431,8826;0,01532;0,01775;0,01574
7431,762;0,01403;0,01711;0,0147
7431,6415;0,01306;0,01638;0,01348
7431,5209;0,01272;0,01571;0,01249
7431,4004;0,01298;0,01513;0,01202
7431,2798;0,01362;0,0147;0,01213
7431,1592;0,01441;0,01449;0,01275
7431,0387;0,01519;0,01459;0,0136
7430,9181;0,01578;0,01492;0,01434
7430,7976;0,01603;0,01536;0,01468
7430,677;0,01574;0,01567;0,0145
7430,5565;0,01484;0,01564;0,01395
7430,4359;0,0134;0,01514;0,01332
7430,3154;0,01171;0,01426;0,01283
7430,1948;0,01017;0,01324;0,01259
7430,0742;0,00918;0,01246;0,01264
7429,9537;0,00896;0,01224;0,01296
7429,8331;0,00953;0,01268;0,01352
7429,7126;0,01068;0,01366;0,01426
7429,592;0,01212;0,01487;0,01503
7429,4715;0,0135;0,01602;0,01563
7429,3509;0,01453;0,01684;0,01586
7429,2304;0,01498;0,01716;0,01559
7429,1098;0,01478;0,01693;0,01479
7428,9892;0,01409;0,01628;0,01362
7428,8687;0,01323;0,01546;0,01242
7428,7481;0,01258;0,01478;0,01162
7428,6276;0,01243;0,01447;0,01159
7428,507;0,01283;0,01458;0,01241
7428,3865;0,01357;0,01502;0,01378
7428,2659;0,01422;0,01558;0,01514
7428,1454;0,01438;0,01606;0,01596
7428,0248;0,01395;0,01637;0,01602
7427,9042;0,01321;0,01652;0,01546
7427,7837;0,0127;0,0166;0,01472
7427,6631;0,01287;0,0167;0,01423
7427,5426;0,01373;0,01679;0,0143
7427,422;0,01489;0,0167;0,01489
7427,3015;0,01577;0,01626;0,01578
7427,1809;0,01599;0,01542;0,01657
7427,0604;0,01554;0,01438;0,01687
7426,9398;0,01472;0,01348;0,01645
7426,8192;0,01385;0,01301;0,01534
7426,6987;0,01315;0,01305;0,0139
7426,5781;0,01272;0,01344;0,01266
7426,4576;0,01258;0,01396;0,01215
7426,337;0,01272;0,01444;0,01258
7426,2165;0,01304;0,01483;0,01371
7426,0959;0,01341;0,01511;0,01499
7425,9754;0,01369;0,01523;0,0158
7425,8548;0,01385;0,01516;0,01581
7425,7342;0,01393;0,01491;0,01505
7425,6137;0,01398;0,01454;0,01391
7425,4931;0,01402;0,01421;0,01281
7425,3726;0,01406;0,01411;0,01205
7425,252;0,01413;0,01438;0,01175
7425,1315;0,01435;0,01504;0,01191
7425,0109;0,01474;0,01594;0,01253
7424,8904;0,01519;0,01677;0,01351
7424,7698;0,01548;0,0172;0,01462
7424,6492;0,0155;0,01708;0,01549
7424,5287;0,01531;0,01653;0,0158
7424,4081;0,01509;0,01582;0,0155
7424,2876;0,01492;0,01527;0,01488
7424,167;0,01474;0,01506;0,01434
7424,0465;0,01439;0,01521;0,01413
7423,9259;0,01385;0,01563;0,01421
7423,8054;0,01324;0,01614;0,01426
7423,6848;0,0127;0,01657;0,01403
7423,5642;0,01227;0,01681;0,01341
7423,4437;0,0119;0,01685;0,01253
7423,3231;0,01158;0,01675;0,01166
7423,2026;0,01146;0,01655;0,01109
7423,082;0,01173;0,01627;0,01105
7422,9615;0,01245;0,01593;0,01161
7422,8409;0,01343;0,01555;0,01259
7422,7204;0,01432;0,01518;0,0136
7422,5998;0,01485;0,01487;0,01426
7422,4792;0,01495;0,01466;0,01432
7422,3587;0,01479;0,01456;0,01393
7422,2381;0,01468;0,01464;0,01347
7422,1176;0,01486;0,01498;0,0134
7421,997;0,01544;0,01558;0,01396
7421,8765;0,01632;0,01634;0,01498
7421,7559;0,01723;0,01702;0,01602
7421,6354;0,01783;0,01741;0,01662
7421,5148;0,01781;0,01737;0,01656
7421,3942;0,01699;0,01689;0,01595
7421,2737;0,01544;0,01608;0,01512
7421,1531;0,01346;0,01511;0,01434
7421,0326;0,0116;0,01418;0,0137
7420,912;0,0104;0,01345;0,01315
7420,7915;0,0102;0,01294;0,0126
7420,6709;0,01095;0,01257;0,01208
7420,5504;0,01227;0,0122;0,01174
7420,4298;0,01368;0,01186;0,01182
7420,3092;0,01483;0,01171;0,01248
7420,1887;0,01562;0,01196;0,01369
7420,0681;0,0161;0,01264;0,01518
7419,9476;0,01631;0,01361;0,01652
7419,827;0,01622;0,01458;0,01735
7419,7065;0,01578;0,01535;0,01753
7419,5859;0,01498;0,01588;0,01721
7419,4654;0,014;0,01625;0,01665
7419,3448;0,01315;0,01648;0,01613
7419,2243;0,01273;0,01657;0,01581
7419,1037;0,0129;0,01652;0,01576
